CMDLINE python realtime_parallel.py --time 221790745 --codedir /users/mfeldman/scripts/ELDES_MESO/ --outdir /scratch/mfeldman/realtime/ --dvdir /scratch/mfeldman/realtime/ --lomdir /scratch/mfeldman/realtime/
MEM 0.035156 1677242924.8572
MEM 28.914062 1677242924.9575
MEM 33.671875 1677242925.0578
MEM 44.601562 1677242925.1581
MEM 53.824219 1677242925.2584
MEM 61.585938 1677242925.3588
MEM 67.964844 1677242925.4591
MEM 75.679688 1677242925.5594
MEM 82.710938 1677242925.6597
MEM 91.082031 1677242925.7601
MEM 93.652344 1677242925.8604
MEM 101.179688 1677242925.9607
MEM 101.437500 1677242926.0610
MEM 105.582031 1677242926.1614
MEM 113.187500 1677242926.2617
MEM 119.156250 1677242926.3620
MEM 120.433594 1677242926.4624
MEM 127.511719 1677242926.5627
MEM 131.679688 1677242926.6630
MEM 133.535156 1677242926.7633
MEM 139.402344 1677242926.8636
MEM 142.816406 1677242926.9640
MEM 145.347656 1677242927.0643
MEM 148.128906 1677242927.1646
MEM 149.910156 1677242927.2649
MEM 150.667969 1677242927.3651
MEM 156.609375 1677242927.4654
MEM 175.750000 1677242927.5657
MEM 183.015625 1677242927.6661
MEM 187.460938 1677242927.7663
MEM 187.718750 1677242927.8666
MEM 189.511719 1677242927.9670
MEM 197.562500 1677242928.0673
MEM 203.476562 1677242928.1676
MEM 207.062500 1677242928.2679
MEM 210.484375 1677242928.3682
MEM 226.605469 1677242928.4688
MEM 232.531250 1677242928.5692
MEM 242.078125 1677242928.6697
MEM 242.078125 1677242928.7711
MEM 242.078125 1677242928.8741
MEM 242.078125 1677242928.9782
MEM 242.078125 1677242929.0791
MEM 242.078125 1677242929.1871
MEM 242.078125 1677242929.2901
MEM 242.078125 1677242929.3911
MEM 242.078125 1677242929.4921
MEM 242.078125 1677242929.5924
MEM 242.078125 1677242929.7012
MEM 242.078125 1677242929.8071
MEM 242.078125 1677242929.9161
MEM 242.078125 1677242930.0172
MEM 242.078125 1677242930.1175
MEM 242.078125 1677242930.2178
MEM 242.078125 1677242930.3181
MEM 242.078125 1677242930.4184
MEM 242.078125 1677242930.5188
MEM 242.078125 1677242930.6191
MEM 242.078125 1677242930.7194
MEM 242.078125 1677242930.8261
MEM 242.078125 1677242930.9345
MEM 242.078125 1677242931.0441
MEM 242.078125 1677242931.1445
MEM 242.078125 1677242931.2469
MEM 242.078125 1677242931.3473
MEM 242.078125 1677242931.4476
MEM 242.078125 1677242931.5479
MEM 242.078125 1677242931.6581
MEM 242.078125 1677242931.7631
MEM 242.078125 1677242931.8672
MEM 242.078125 1677242931.9702
MEM 242.078125 1677242932.0746
MEM 242.078125 1677242932.1791
MEM 242.078125 1677242932.2831
MEM 242.078125 1677242932.3881
MEM 242.078125 1677242932.4886
MEM 242.078125 1677242932.5905
MEM 242.078125 1677242932.6909
MEM 242.078125 1677242932.8002
MEM 242.078125 1677242932.9042
MEM 242.078125 1677242933.0101
MEM 242.078125 1677242933.1112
MEM 242.078125 1677242933.2162
MEM 242.078125 1677242933.3165
MEM 242.078125 1677242933.4201
MEM 242.078125 1677242933.5204
MEM 242.078125 1677242933.6271
MEM 242.078125 1677242933.7275
MEM 242.078125 1677242933.8331
MEM 242.078125 1677242933.9391
MEM 242.078125 1677242934.0394
MEM 242.078125 1677242934.1411
MEM 242.078125 1677242934.2481
MEM 242.078125 1677242934.3484
MEM 242.078125 1677242934.4491
MEM 242.078125 1677242934.5501
MEM 242.078125 1677242934.6511
MEM 242.078125 1677242934.7514
MEM 242.078125 1677242934.8517
MEM 242.078125 1677242934.9521
MEM 242.078125 1677242935.0531
MEM 242.078125 1677242935.1534
MEM 242.078125 1677242935.2632
MEM 242.078125 1677242935.3671
MEM 242.078125 1677242935.4751
MEM 242.078125 1677242935.5754
MEM 242.078125 1677242935.6761
MEM 242.078125 1677242935.7764
MEM 242.078125 1677242935.8811
MEM 242.078125 1677242935.9871
MEM 242.078125 1677242936.0891
MEM 242.078125 1677242936.1898
MEM 242.078125 1677242936.2902
