CMDLINE python realtime_parallel_pool.py --time 221790745 --codedir /users/mfeldman/scripts/ELDES_MESO/ --outdir /scratch/mfeldman/realtime/ --dvdir /scratch/mfeldman/realtime/ --lomdir /scratch/mfeldman/realtime/
MEM 0.031250 1677596072.3670
MEM 25.656250 1677596072.4894
MEM 44.292969 1677596072.6114
MEM 58.343750 1677596072.7327
MEM 74.703125 1677596072.8536
MEM 84.933594 1677596072.9739
MEM 89.695312 1677596073.0937
MEM 104.156250 1677596073.2147
MEM 109.312500 1677596073.3353
MEM 118.832031 1677596073.4556
MEM 125.046875 1677596073.5759
MEM 130.988281 1677596073.6969
MEM 134.906250 1677596073.8163
MEM 137.984375 1677596073.9354
MEM 139.273438 1677596074.0536
MEM 163.808594 1677596074.1727
MEM 175.136719 1677596074.2933
MEM 175.910156 1677596074.4149
MEM 182.003906 1677596074.5370
MEM 192.156250 1677596074.6579
MEM 196.375000 1677596074.7774
MEM 246.527344 1677596074.8969
MEM 254.980469 1677596075.0168
MEM 241.515625 1677596075.1375
MEM 218.957031 1677596075.2580
