CMDLINE python realtime_parallel.py --time 221790745 --codedir /users/mfeldman/scripts/ELDES_MESO/ --outdir /scratch/mfeldman/realtime/ --dvdir /scratch/mfeldman/realtime/ --lomdir /scratch/mfeldman/realtime/
MEM 0.035156 1677246277.0390
MEM 18.925781 1677246277.1545
MEM 30.058594 1677246277.2696
MEM 37.652344 1677246277.3848
MEM 46.226562 1677246277.4995
MEM 54.695312 1677246277.6150
MEM 64.386719 1677246277.7296
MEM 72.550781 1677246277.8470
MEM 81.792969 1677246277.9630
MEM 86.796875 1677246278.0788
MEM 91.468750 1677246278.1944
MEM 95.593750 1677246278.3101
MEM 103.226562 1677246278.4260
MEM 110.152344 1677246278.5423
MEM 113.097656 1677246278.6578
MEM 120.398438 1677246278.7733
MEM 123.730469 1677246278.8891
MEM 129.554688 1677246279.0044
MEM 133.097656 1677246279.1198
MEM 136.636719 1677246279.2350
MEM 139.667969 1677246279.3506
MEM 140.683594 1677246279.4684
MEM 146.585938 1677246279.5861
MEM 166.175781 1677246279.7020
MEM 174.824219 1677246279.8179
MEM 177.503906 1677246279.9340
MEM 178.789062 1677246280.0499
MEM 187.601562 1677246280.1659
MEM 193.769531 1677246280.2816
MEM 198.371094 1677246280.3972
MEM 221.515625 1677246280.5126
MEM 234.832031 1677246280.6281
MEM 5465.500000 1677246280.7455
MEM 8594.343750 1677246280.8814
MEM 10989.113281 1677246281.0091
MEM 13628.386719 1677246281.1482
MEM 14389.808594 1677246281.2869
MEM 15388.273438 1677246281.4233
MEM 17369.093750 1677246281.5623
MEM 19164.957031 1677246281.6982
MEM 20539.296875 1677246281.8405
MEM 22722.714844 1677246281.9767
MEM 24884.105469 1677246282.1501
MEM 22657.328125 1677246282.2980
MEM 29106.531250 1677246282.4324
MEM 29284.929688 1677246282.6007
MEM 29293.984375 1677246282.7448
MEM 29220.761719 1677246282.8930
MEM 29237.781250 1677246283.0315
MEM 28622.886719 1677246283.1682
MEM 26895.925781 1677246283.3120
MEM 26120.296875 1677246283.4564
MEM 25275.527344 1677246283.5793
MEM 23797.703125 1677246283.7144
MEM 22751.351562 1677246283.8393
MEM 22087.113281 1677246283.9796
MEM 18826.496094 1677246284.1202
MEM 16909.839844 1677246284.2489
MEM 16593.910156 1677246284.3844
MEM 15894.820312 1677246284.5198
MEM 15476.730469 1677246284.6604
MEM 15368.683594 1677246284.7943
MEM 15450.675781 1677246284.9164
MEM 4824.535156 1677246285.0365
MEM 14195.929688 1677246285.1653
MEM 14360.222656 1677246285.2951
MEM 13968.144531 1677246285.4172
MEM 13829.371094 1677246285.5390
MEM 13581.101562 1677246285.6694
MEM 13253.363281 1677246285.8058
MEM 13491.835938 1677246285.9260
MEM 13746.632812 1677246286.0463
MEM 14074.671875 1677246286.1668
MEM 14293.132812 1677246286.2891
MEM 14249.699219 1677246286.4080
MEM 14752.750000 1677246286.5276
MEM 15274.917969 1677246286.6562
MEM 14634.789062 1677246286.7766
MEM 15189.144531 1677246286.8997
MEM 15734.234375 1677246287.0329
MEM 16430.093750 1677246287.1626
MEM 15787.453125 1677246287.2828
MEM 15411.429688 1677246287.4024
MEM 14662.105469 1677246287.5414
MEM 15384.378906 1677246287.6696
MEM 15642.746094 1677246287.7941
MEM 16184.738281 1677246287.9489
MEM 16810.671875 1677246288.0800
MEM 17467.964844 1677246288.2130
MEM 17641.066406 1677246288.3489
MEM 16228.246094 1677246288.4934
MEM 13751.921875 1677246288.6265
MEM 12546.753906 1677246288.7462
MEM 12873.261719 1677246288.8680
MEM 13278.285156 1677246288.9906
MEM 13679.191406 1677246289.1139
MEM 14137.066406 1677246289.2336
MEM 14238.710938 1677246289.3541
MEM 14572.058594 1677246289.4760
MEM 15016.402344 1677246289.5946
MEM 13041.148438 1677246289.7148
MEM 13277.609375 1677246289.8356
MEM 12236.101562 1677246289.9662
MEM 12210.992188 1677246290.0867
MEM 9579.468750 1677246290.2073
MEM 8566.671875 1677246290.3410
MEM 6628.152344 1677246290.4660
MEM 5828.617188 1677246290.5846
MEM 5565.640625 1677246290.7028
MEM 5565.640625 1677246290.8218
MEM 5565.640625 1677246290.9405
MEM 5570.933594 1677246291.0592
MEM 5570.933594 1677246291.1780
MEM 5570.933594 1677246291.2968
MEM 5570.933594 1677246291.4187
MEM 5570.949219 1677246291.5386
MEM 5570.949219 1677246291.6600
MEM 5570.949219 1677246291.7806
MEM 5570.949219 1677246291.9035
MEM 5596.222656 1677246292.0241
MEM 5674.390625 1677246292.1428
MEM 5370.453125 1677246292.2610
MEM 5370.453125 1677246292.3788
MEM 5371.578125 1677246292.4973
MEM 5371.578125 1677246292.6157
MEM 5371.578125 1677246292.7337
MEM 5371.671875 1677246292.8516
MEM 5371.671875 1677246292.9692
MEM 5371.671875 1677246293.0872
MEM 5492.839844 1677246293.2093
MEM 5263.496094 1677246293.3283
MEM 4968.226562 1677246293.4466
MEM 4968.226562 1677246293.5662
MEM 5055.410156 1677246293.6855
MEM 4769.250000 1677246293.8043
MEM 4769.250000 1677246293.9233
MEM 4769.250000 1677246294.0410
MEM 4769.250000 1677246294.1593
MEM 4849.050781 1677246294.2796
MEM 4568.234375 1677246294.3981
MEM 4589.488281 1677246294.5171
MEM 4662.683594 1677246294.6361
MEM 4524.414062 1677246294.7540
MEM 4768.449219 1677246294.8715
MEM 5014.968750 1677246294.9889
MEM 5344.792969 1677246295.1057
MEM 5298.640625 1677246295.2224
MEM 5539.093750 1677246295.3404
MEM 5784.925781 1677246295.4581
MEM 6024.589844 1677246295.5756
MEM 6260.746094 1677246295.6935
MEM 5360.718750 1677246295.8108
MEM 5620.722656 1677246295.9270
MEM 5906.722656 1677246296.0452
MEM 6206.722656 1677246296.1631
MEM 5364.644531 1677246296.2804
MEM 5622.683594 1677246296.3984
MEM 5878.683594 1677246296.5140
MEM 6148.683594 1677246296.6302
MEM 6390.683594 1677246296.7461
MEM 5456.792969 1677246296.8622
MEM 5767.332031 1677246296.9783
MEM 5846.273438 1677246297.0936
MEM 6264.593750 1677246297.2089
MEM 6681.914062 1677246297.3238
MEM 5991.160156 1677246297.4387
MEM 6300.210938 1677246297.5538
MEM 3706.062500 1677246297.6690
MEM 3962.593750 1677246297.7840
MEM 4216.082031 1677246297.8992
MEM 4473.589844 1677246298.0144
MEM 3547.808594 1677246298.1295
MEM 3873.808594 1677246298.2443
MEM 4199.808594 1677246298.3594
MEM 4525.808594 1677246298.4744
MEM 3723.035156 1677246298.5893
MEM 3945.859375 1677246298.7045
MEM 4217.859375 1677246298.8195
MEM 4483.859375 1677246298.9346
MEM 3583.410156 1677246299.0501
MEM 3827.320312 1677246299.1654
MEM 4074.062500 1677246299.2804
MEM 4321.675781 1677246299.3961
MEM 4565.550781 1677246299.5111
MEM 3612.089844 1677246299.6265
MEM 2490.808594 1677246299.7418
MEM 913.566406 1677246299.8566
MEM 1135.812500 1677246299.9716
MEM 1070.957031 1677246300.0867
MEM 1103.078125 1677246300.2013
MEM 1095.144531 1677246300.3159
MEM 1052.371094 1677246300.4305
MEM 1052.968750 1677246300.5450
MEM 520.324219 1677246300.6598
MEM 520.347656 1677246300.7745
MEM 230.148438 1677246300.8892
MEM 230.167969 1677246301.0036
