CMDLINE python realtime_parallel_pool.py --time 221790745 --codedir /users/mfeldman/scripts/ELDES_MESO/ --outdir /scratch/mfeldman/realtime/ --dvdir /scratch/mfeldman/realtime/ --lomdir /scratch/mfeldman/realtime/
MEM 0.226562 1677238121.2148
MEM 20.757812 1677238121.3151
MEM 34.636719 1677238121.4156
MEM 47.128906 1677238121.5162
MEM 54.789062 1677238121.6167
MEM 66.246094 1677238121.7171
MEM 76.121094 1677238121.8174
MEM 76.476562 1677238121.9177
MEM 78.257812 1677238122.0180
MEM 79.128906 1677238122.1185
MEM 80.390625 1677238122.2190
MEM 82.652344 1677238122.3193
MEM 83.242188 1677238122.4197
MEM 84.269531 1677238122.5202
MEM 84.414062 1677238122.6206
MEM 84.613281 1677238122.7211
MEM 84.796875 1677238122.8216
MEM 85.074219 1677238122.9219
MEM 85.476562 1677238123.0222
MEM 87.402344 1677238123.1228
MEM 89.039062 1677238123.2233
MEM 89.554688 1677238123.3237
MEM 89.554688 1677238123.4240
MEM 89.820312 1677238123.5243
MEM 89.890625 1677238123.6248
MEM 89.937500 1677238123.7251
MEM 89.968750 1677238123.8255
MEM 90.015625 1677238123.9257
MEM 90.066406 1677238124.0262
MEM 93.027344 1677238124.1266
MEM 93.027344 1677238124.2271
MEM 93.371094 1677238124.3273
MEM 93.417969 1677238124.4277
MEM 94.324219 1677238124.5282
MEM 94.937500 1677238124.6287
MEM 95.058594 1677238124.7292
MEM 97.890625 1677238124.8294
MEM 98.406250 1677238124.9298
MEM 100.945312 1677238125.0303
MEM 103.093750 1677238125.1306
MEM 107.992188 1677238125.2309
MEM 110.183594 1677238125.3313
MEM 110.625000 1677238125.4316
MEM 110.800781 1677238125.5318
MEM 111.800781 1677238125.6323
MEM 111.800781 1677238125.7325
MEM 112.167969 1677238125.8328
MEM 115.523438 1677238125.9331
MEM 115.953125 1677238126.0334
MEM 116.464844 1677238126.1336
MEM 116.859375 1677238126.2339
MEM 117.871094 1677238126.3344
MEM 118.218750 1677238126.4347
MEM 118.398438 1677238126.5350
MEM 118.714844 1677238126.6355
MEM 118.898438 1677238126.7359
MEM 120.238281 1677238126.8362
MEM 120.601562 1677238126.9367
MEM 120.687500 1677238127.0370
MEM 120.925781 1677238127.1373
MEM 121.417969 1677238127.2376
MEM 121.425781 1677238127.3378
MEM 121.585938 1677238127.4382
MEM 121.921875 1677238127.5387
MEM 122.113281 1677238127.6392
MEM 122.320312 1677238127.7397
MEM 124.617188 1677238127.8402
MEM 127.375000 1677238127.9405
MEM 127.625000 1677238128.0410
MEM 129.660156 1677238128.1412
MEM 130.660156 1677238128.2415
MEM 133.195312 1677238128.3418
MEM 135.464844 1677238128.4421
MEM 137.488281 1677238128.5424
MEM 138.503906 1677238128.6427
MEM 139.015625 1677238128.7431
MEM 139.269531 1677238128.8436
MEM 139.527344 1677238128.9441
MEM 140.296875 1677238129.0446
MEM 140.804688 1677238129.1450
MEM 141.046875 1677238129.2453
MEM 141.300781 1677238129.3456
MEM 141.699219 1677238129.4460
MEM 141.937500 1677238129.5463
MEM 141.937500 1677238129.6468
MEM 141.937500 1677238129.7471
MEM 142.187500 1677238129.8474
MEM 142.691406 1677238129.9478
MEM 142.937500 1677238130.0483
MEM 143.207031 1677238130.1489
MEM 143.527344 1677238130.2493
MEM 144.078125 1677238130.3495
MEM 144.367188 1677238130.4497
MEM 144.386719 1677238130.5500
MEM 144.386719 1677238130.6503
MEM 144.410156 1677238130.7505
MEM 144.425781 1677238130.8509
MEM 144.453125 1677238130.9513
MEM 144.527344 1677238131.0517
MEM 144.558594 1677238131.1520
MEM 144.589844 1677238131.2523
MEM 144.671875 1677238131.3527
MEM 144.707031 1677238131.4533
MEM 144.750000 1677238131.5536
MEM 144.796875 1677238131.6539
MEM 144.878906 1677238131.7544
MEM 144.894531 1677238131.8548
MEM 144.941406 1677238131.9553
